STOCK_CODE,STOCK,PO,Final_Quota_Allocation,Quota_change_in_week,Quota_change_in_year,Current_Quota_allocation,Total_landings_by_UK_vessels,Landings_pc_of_Quota,Amount_Left
HER/4AB.,North Sea Herring,Non Sector Scotland,0,0,0,0,0,0.00%,0
HER/4AB.,North Sea Herring,Non Sector Wales,0,0,0,0,0,0.00%,0
HER/4AB.,North Sea Herring,North Sea,0.551,-0.5,-0.5,0.1,0,0.00%,0.1
HER/4AB.,North Sea Herring,Northern,0.1,0,0,0.1,0,0.00%,0.1
HER/4AB.,North Sea Herring,Orkney,0.6,0,0,0.6,0,0.00%,0.6
HER/4AB.,North Sea Herring,SFO,20039.056,0,726.8,20765.9,17190.9,82.80%,3574.9
HER/4AB.,North Sea Herring,Shetland,12433.2,0,0,12433.2,12587,101.20%,-153.8
HER/4AB.,North Sea Herring,South West,0,0,0,0,0,0.00%,0
HER/4AB.,North Sea Herring,UK Unallocated,0,0,0,0,0,0.00%,0
HER/4AB.,North Sea Herring,English Unallocated,0,0,0,0,0,0.00%,0
HER/4AB.,North Sea Herring,Northern Irish Unallocated,0,0,0,0,0,0.00%,0
HER/4AB.,North Sea Herring,Scottish Unallocated,0.1,0,-0.1,0,0,0.00%,0
HER/4AB.,North Sea Herring,Welsh Unallocated,0,0,0,0,0,0.00%,0
HER/4AB.,North Sea Herring,Wales & WC,0,0,0,0,0,0.00%,0
HER/4AB.,North Sea Herring,West Scotland,0.7,0,10.4,11.1,0,0.00%,11.1
HER/4AB.,North Sea Herring,Western PO,0,0,0,0,1.3,0.00%,-1.3
HER/4AB.,North Sea Herring,UK TOTAL,72203.204,0,690,72893.2,60549.6,83.10%,12343.6
HER/4AB.,North Sea Herring,QAM sector,2810,0,0,2810,2655,94.50%,155
HER/4AB.,North Sea Herring,QAM non-sector,20,0,0,20,0,0.00%,20
HER/5B6ANB,West Scotland (6aN) Herring,10m and under England,10.215,0,0,10.2,0,0.00%,10.2
HER/5B6ANB,West Scotland (6aN) Herring,10m and under Leased,0,0,0,0,0,0.00%,0
HER/5B6ANB,West Scotland (6aN) Herring,10m and under Northern Ireland,0,0,0,0,0,0.00%,0
HER/5B6ANB,West Scotland (6aN) Herring,10m and under Scotland,0,0,0,0,0,0.00%,0
HER/5B6ANB,West Scotland (6aN) Herring,10m and under Wales,0,0,0,0,0,0.00%,0
HER/5B6ANB,West Scotland (6aN) Herring,Aberdeen,0,0,0,0,0,0.00%,0
HER/5B6ANB,West Scotland (6aN) Herring,Anglo Scottish,0,0,0,0,0,0.00%,0
HER/5B6ANB,West Scotland (6aN) Herring,ANIFPO,73.063,0,0,73.1,0,0.00%,73.1
HER/5B6ANB,West Scotland (6aN) Herring,Cornish,0.003,0,0,0,0,0.00%,0
HER/5B6ANB,West Scotland (6aN) Herring,EEFPO,1.127,0,0,1.1,0,0.00%,1.1
HER/5B6ANB,West Scotland (6aN) Herring,Fife,0,0,0,0,0,0.00%,0
HER/5B6ANB,West Scotland (6aN) Herring,FPO,0,0,0,0,0,0.00%,0
HER/5B6ANB,West Scotland (6aN) Herring,Humberside FPO,97.897,0,0,97.9,61.6,62.90%,36.3
HER/5B6ANB,West Scotland (6aN) Herring,Interfish,99.365,0,0,99.4,0,0.00%,99.4
HER/5B6ANB,West Scotland (6aN) Herring,Isle of Man,0,0,0,0,0,0.00%,0
HER/5B6ANB,West Scotland (6aN) Herring,Klondyke,129.5,0,0,129.5,0,0.00%,129.5
HER/5B6ANB,West Scotland (6aN) Herring,Lunar,19.6,0,0,19.6,0,0.00%,19.6
HER/5B6ANB,West Scotland (6aN) Herring,NESFO,0,0,0,0,0,0.00%,0
HER/5B6ANB,West Scotland (6aN) Herring,NIFPO,22.237,0,0,22.2,0,0.00%,22.2
HER/5B6ANB,West Scotland (6aN) Herring,Non Sector England,3.549,0,0,3.5,0,0.00%,3.5
HER/5B6ANB,West Scotland (6aN) Herring,Non Sector Leased,0,0,0,0,0,0.00%,0
HER/5B6ANB,West Scotland (6aN) Herring,Non Sector Northern Ireland,0,0,0,0,0,0.00%,0
HER/5B6ANB,West Scotland (6aN) Herring,Non Sector Scotland,0,0,0,0,0,0.00%,0
HER/5B6ANB,West Scotland (6aN) Herring,Non Sector Wales,0,0,0,0,0,0.00%,0
HER/5B6ANB,West Scotland (6aN) Herring,North Sea,0,0,0,0,0,0.00%,0
HER/5B6ANB,West Scotland (6aN) Herring,Northern,0,0,0,0,0,0.00%,0
HER/5B6ANB,West Scotland (6aN) Herring,Orkney,0,0,0,0,0,0.00%,0
HER/5B6ANB,West Scotland (6aN) Herring,SFO,270.3,0,0,270.3,19.7,7.30%,250.6
HER/5B6ANB,West Scotland (6aN) Herring,Shetland,137.5,0,0,137.5,0,0.00%,137.5
HER/5B6ANB,West Scotland (6aN) Herring,South West,0.003,0,0,0,0,0.00%,0
HER/5B6ANB,West Scotland (6aN) Herring,UK Unallocated,0,0,0,0,0,0.00%,0
HER/5B6ANB,West Scotland (6aN) Herring,English Unallocated,0,0,0,0,0,0.00%,0
HER/5B6ANB,West Scotland (6aN) Herring,Northern Irish Unallocated,0,0,0,0,0,0.00%,0
HER/5B6ANB,West Scotland (6aN) Herring,Scottish Unallocated,0,0,0,0,0,0.00%,0
HER/5B6ANB,West Scotland (6aN) Herring,Welsh Unallocated,0,0,0,0,0,0.00%,0
HER/5B6ANB,West Scotland (6aN) Herring,Wales & WC,0,0,0,0,0,0.00%,0
HER/5B6ANB,West Scotland (6aN) Herring,West Scotland,1.1,0,0,1.1,0,0.00%,1.1
HER/5B6ANB,West Scotland (6aN) Herring,Western PO,0,0,0,0,0,0.00%,0
HER/5B6ANB,West Scotland (6aN) Herring,UK TOTAL,865.459,0,0,865.5,81.3,9.40%,784.2
HKE/*03A.,Flex (report landings from 3a to NS),10m and under England,0.0307,0,0,0,0,0.00%,0
HKE/*03A.,Flex (report landings from 3a to NS),10m and under Leased,0,0,0,0,0,0.00%,0
HKE/*03A.,Flex (report landings from 3a to NS),10m and under Northern Ireland,0,0,0,0,0,0.00%,0
HKE/*03A.,Flex (report landings from 3a to NS),10m and under Scotland,0,0,0,0,0,0.00%,0
HKE/*03A.,Flex (report landings from 3a to NS),10m and under Wales,0.0001,0,0,0,0,0.00%,0
HKE/*03A.,Flex (report landings from 3a to NS),Aberdeen,13.15,0,0,13.2,0,0.00%,13.2
HKE/*03A.,Flex (report landings from 3a to NS),Anglo Scottish,3.0198,0,0,3,0,0.00%,3
HKE/*03A.,Flex (report landings from 3a to NS),ANIFPO,0.3789,0,0,0.4,0,0.00%,0.4
HKE/*03A.,Flex (report landings from 3a to NS),Cornish,9.5124,0,0,9.5,0,0.00%,9.5
HKE/*03A.,Flex (report landings from 3a to NS),EEFPO,10.4455,0,0,10.4,0,0.00%,10.4
HKE/*03A.,Flex (report landings from 3a to NS),Fife,1.5256,0,0,1.5,0,0.00%,1.5
HKE/*03A.,Flex (report landings from 3a to NS),FPO,1.6665,0,0,1.7,0,0.00%,1.7
HKE/*03A.,Flex (report landings from 3a to NS),Humberside FPO,2.3911,0,0,2.4,0,0.00%,2.4
HKE/*03A.,Flex (report landings from 3a to NS),Interfish,0.7884,0,0,0.8,0,0.00%,0.8
HKE/*03A.,Flex (report landings from 3a to NS),Isle of Man,0,0,0,0,0,0.00%,0
HKE/*03A.,Flex (report landings from 3a to NS),Klondyke,0,0,0,0,0,0.00%,0
HKE/*03A.,Flex (report landings from 3a to NS),Lunar,2.38,0,0,2.4,0,0.00%,2.4
HKE/*03A.,Flex (report landings from 3a to NS),NESFO,10.56,0,0,10.6,0,0.00%,10.6
HKE/*03A.,Flex (report landings from 3a to NS),NIFPO,6.7785,0,0,6.8,0,0.00%,6.8
HKE/*03A.,Flex (report landings from 3a to NS),Non Sector England,0,0,0,0,0,0.00%,0
HKE/*03A.,Flex (report landings from 3a to NS),Non Sector Leased,0,0,0,0,0,0.00%,0
HKE/*03A.,Flex (report landings from 3a to NS),Non Sector Northern Ireland,0,0,0,0,0,0.00%,0
HKE/*03A.,Flex (report landings from 3a to NS),Non Sector Scotland,0,0,0,0,0,0.00%,0
HKE/*03A.,Flex (report landings from 3a to NS),Non Sector Wales,0,0,0,0,0,0.00%,0
HKE/*03A.,Flex (report landings from 3a to NS),North Sea,3.808,0,0,3.8,0,0.00%,3.8
HKE/*03A.,Flex (report landings from 3a to NS),Northern,0.14,0,0,0.1,0,0.00%,0.1
HKE/*03A.,Flex (report landings from 3a to NS),Orkney,0.3,0,0,0.3,0,0.00%,0.3
HKE/*03A.,Flex (report landings from 3a to NS),SFO,20.5833,0,0,20.6,0,0.00%,20.6
HKE/*03A.,Flex (report landings from 3a to NS),Shetland,17.19,0,0,17.2,0,0.00%,17.2
HKE/*03A.,Flex (report landings from 3a to NS),South West,0.1449,0,0,0.1,0,0.00%,0.1
HKE/*03A.,Flex (report landings from 3a to NS),UK Unallocated,0,0,0,0,0,0.00%,0
HKE/*03A.,Flex (report landings from 3a to NS),English Unallocated,0,0,0,0,0,0.00%,0
HKE/*03A.,Flex (report landings from 3a to NS),Northern Irish Unallocated,0,0,0,0,0,0.00%,0
HKE/*03A.,Flex (report landings from 3a to NS),Scottish Unallocated,0.33,0,0,0.3,0,0.00%,0.3
HKE/*03A.,Flex (report landings from 3a to NS),Welsh Unallocated,0,0,0,0,0,0.00%,0
HKE/*03A.,Flex (report landings from 3a to NS),Wales & WC,1.81,0,0,1.8,0,0.00%,1.8
HKE/*03A.,Flex (report landings from 3a to NS),West Scotland,0.46,0,0,0.5,0,0.00%,0.5
HKE/*03A.,Flex (report landings from 3a to NS),Western PO,0.8059,0,0,0.8,0,0.00%,0.8
HKE/*03A.,Flex (report landings from 3a to NS),UK TOTAL,108.1996,0,0,108.2,0,0.00%,108.2
HKE/*6AN58,Flex (report landings from 6a (N of 58˚) to NS),10m and under England,0.01842,0,0,0,0,0.00%,0
HKE/*6AN58,Flex (report landings from 6a (N of 58˚) to NS),10m and under Leased,0,0,0,0,0,0.00%,0
HKE/*6AN58,Flex (report landings from 6a (N of 58˚) to NS),10m and under Northern Ireland,0,0,0,0,0,0.00%,0
HKE/*6AN58,Flex (report landings from 6a (N of 58˚) to NS),10m and under Scotland,0,0,0,0,0,0.00%,0
HKE/*6AN58,Flex (report landings from 6a (N of 58˚) to NS),10m and under Wales,0.00006,0,0,0,0,0.00%,0
HKE/*6AN58,Flex (report landings from 6a (N of 58˚) to NS),Aberdeen,7.89,0,0,7.9,0,0.00%,7.9
HKE/*6AN58,Flex (report landings from 6a (N of 58˚) to NS),Anglo Scottish,1.81188,0,0,1.8,0,0.00%,1.8
HKE/*6AN58,Flex (report landings from 6a (N of 58˚) to NS),ANIFPO,0.22734,0,0,0.2,0,0.00%,0.2
HKE/*6AN58,Flex (report landings from 6a (N of 58˚) to NS),Cornish,5.70744,0,0,5.7,0,0.00%,5.7
HKE/*6AN58,Flex (report landings from 6a (N of 58˚) to NS),EEFPO,6.2673,0,0,6.3,0,0.00%,6.3
HKE/*6AN58,Flex (report landings from 6a (N of 58˚) to NS),Fife,0.91536,0,0,0.9,0,0.00%,0.9
HKE/*6AN58,Flex (report landings from 6a (N of 58˚) to NS),FPO,0.9999,0,0,1,0,0.00%,1
HKE/*6AN58,Flex (report landings from 6a (N of 58˚) to NS),Humberside FPO,1.43466,0,0,1.4,0,0.00%,1.4
HKE/*6AN58,Flex (report landings from 6a (N of 58˚) to NS),Interfish,0.47304,0,0,0.5,0,0.00%,0.5
HKE/*6AN58,Flex (report landings from 6a (N of 58˚) to NS),Isle of Man,0,0,0,0,0,0.00%,0
HKE/*6AN58,Flex (report landings from 6a (N of 58˚) to NS),Klondyke,0,0,0,0,0,0.00%,0
HKE/*6AN58,Flex (report landings from 6a (N of 58˚) to NS),Lunar,1.428,0,0,1.4,0,0.00%,1.4
HKE/*6AN58,Flex (report landings from 6a (N of 58˚) to NS),NESFO,6.336,0,0,6.3,0,0.00%,6.3
HKE/*6AN58,Flex (report landings from 6a (N of 58˚) to NS),NIFPO,4.0671,0,0,4.1,0,0.00%,4.1
HKE/*6AN58,Flex (report landings from 6a (N of 58˚) to NS),Non Sector England,0,0,0,0,0,0.00%,0
HKE/*6AN58,Flex (report landings from 6a (N of 58˚) to NS),Non Sector Leased,0,0,0,0,0,0.00%,0
HKE/*6AN58,Flex (report landings from 6a (N of 58˚) to NS),Non Sector Northern Ireland,0,0,0,0,0,0.00%,0
HKE/*6AN58,Flex (report landings from 6a (N of 58˚) to NS),Non Sector Scotland,0,0,0,0,0,0.00%,0
HKE/*6AN58,Flex (report landings from 6a (N of 58˚) to NS),Non Sector Wales,0,0,0,0,0,0.00%,0
HKE/*6AN58,Flex (report landings from 6a (N of 58˚) to NS),North Sea,2.2848,0,0,2.3,0,0.00%,2.3
HKE/*6AN58,Flex (report landings from 6a (N of 58˚) to NS),Northern,0.084,0,0,0.1,0,0.00%,0.1
HKE/*6AN58,Flex (report landings from 6a (N of 58˚) to NS),Orkney,0.18,0,0,0.2,0,0.00%,0.2
HKE/*6AN58,Flex (report landings from 6a (N of 58˚) to NS),SFO,12.34998,0,0,12.3,0,0.00%,12.3
HKE/*6AN58,Flex (report landings from 6a (N of 58˚) to NS),Shetland,10.314,0,0,10.3,0,0.00%,10.3
HKE/*6AN58,Flex (report landings from 6a (N of 58˚) to NS),South West,0.08694,0,0,0.1,0,0.00%,0.1
HKE/*6AN58,Flex (report landings from 6a (N of 58˚) to NS),UK Unallocated,0,0,0,0,0,0.00%,0
HKE/*6AN58,Flex (report landings from 6a (N of 58˚) to NS),English Unallocated,0,0,0,0,0,0.00%,0
HKE/*6AN58,Flex (report landings from 6a (N of 58˚) to NS),Northern Irish Unallocated,0,0,0,0,0,0.00%,0
HKE/*6AN58,Flex (report landings from 6a (N of 58˚) to NS),Scottish Unallocated,0.198,0,0,0.2,0,0.00%,0.2
HKE/*6AN58,Flex (report landings from 6a (N of 58˚) to NS),Welsh Unallocated,0,0,0,0,0,0.00%,0
HKE/*6AN58,Flex (report landings from 6a (N of 58˚) to NS),Wales & WC,1.086,0,0,1.1,0,0.00%,1.1
HKE/*6AN58,Flex (report landings from 6a (N of 58˚) to NS),West Scotland,0.276,0,0,0.3,0,0.00%,0.3
HKE/*6AN58,Flex (report landings from 6a (N of 58˚) to NS),Western PO,0.48354,0,0,0.5,0,0.00%,0.5
HKE/*6AN58,Flex (report landings from 6a (N of 58˚) to NS),UK TOTAL,64.91976,0,0,64.9,0,0.00%,64.9
HKE/2AC4-C,North Sea Hake,10m and under England,0.309,-0.1,-0.1,0.2,0.1,23.90%,0.2
HKE/2AC4-C,North Sea Hake,10m and under Leased,0,0,0,0,0,0.00%,0
HKE/2AC4-C,North Sea Hake,10m and under Northern Ireland,0,0,0,0,0,0.00%,0
HKE/2AC4-C,North Sea Hake,10m and under Scotland,0,0,0.5,0.5,0,0.40%,0.5
HKE/2AC4-C,North Sea Hake,10m and under Wales,0.001,0,0,0,0,0.00%,0
HKE/2AC4-C,North Sea Hake,Aberdeen,198.464,0,6.9,205.4,261.2,127.20%,-55.8
HKE/2AC4-C,North Sea Hake,Anglo Scottish,31.052,0,-1,30.1,17.3,57.70%,12.7
HKE/2AC4-C,North Sea Hake,ANIFPO,3.789,0,-1.4,2.4,0,1.50%,2.4
HKE/2AC4-C,North Sea Hake,Cornish,95.151,0,-30.8,64.4,12,18.70%,52.3
HKE/2AC4-C,North Sea Hake,EEFPO,123.501,0,-24.4,99.1,122.7,123.80%,-23.6
HKE/2AC4-C,North Sea Hake,Fife,15.348,0,5.5,20.8,2.2,10.50%,18.7
HKE/2AC4-C,North Sea Hake,FPO,16.859,0,-1,15.9,2.5,15.60%,13.4
HKE/2AC4-C,North Sea Hake,Humberside FPO,23.911,0,-10.5,13.4,0,0.20%,13.4
HKE/2AC4-C,North Sea Hake,Interfish,7.886,0,0,7.9,0,0.50%,7.8
HKE/2AC4-C,North Sea Hake,Isle of Man,0,0,0,0,0,0.00%,0
HKE/2AC4-C,North Sea Hake,Klondyke,0,0,0,0,0,0.00%,0
HKE/2AC4-C,North Sea Hake,Lunar,27.073,0,5,32.1,24.3,75.60%,7.8
HKE/2AC4-C,North Sea Hake,NESFO,119.046,0,24.7,143.7,125.2,87.10%,18.6
HKE/2AC4-C,North Sea Hake,NIFPO,80.207,0,36.1,116.3,153.9,132.40%,-37.6
HKE/2AC4-C,North Sea Hake,Non Sector England,0.007,0.1,0.1,0.1,0,13.10%,0.1
HKE/2AC4-C,North Sea Hake,Non Sector Leased,0,0,7,7,2.8,40.40%,4.2
HKE/2AC4-C,North Sea Hake,Non Sector Northern Ireland,0,0,0,0,0,0.00%,0
HKE/2AC4-C,North Sea Hake,Non Sector Scotland,0,0,0,0,0,0.00%,0
HKE/2AC4-C,North Sea Hake,Non Sector Wales,0,0,0,0,0,0.00%,0
HKE/2AC4-C,North Sea Hake,North Sea,38.208,0,-1.3,36.9,4.1,11.00%,32.8
HKE/2AC4-C,North Sea Hake,Northern,15.371,0,0,15.4,0,0.00%,15.4
HKE/2AC4-C,North Sea Hake,Orkney,3,0,-2.8,0.2,0,0.00%,0.2
HKE/2AC4-C,North Sea Hake,SFO,274.46,0,10.2,284.7,239.9,84.30%,44.7
HKE/2AC4-C,North Sea Hake,Shetland,194.483,0,147.3,341.8,191.8,56.10%,150
HKE/2AC4-C,North Sea Hake,South West,1.449,0,-1.4,0,0,0.00%,0
HKE/2AC4-C,North Sea Hake,UK Unallocated,0,0,0,0,0,0.00%,0
HKE/2AC4-C,North Sea Hake,English Unallocated,0,0,0,0,0,0.00%,0
HKE/2AC4-C,North Sea Hake,Northern Irish Unallocated,0,0,0,0,0,0.00%,0
HKE/2AC4-C,North Sea Hake,Scottish Unallocated,3.3,0,-3.1,0.2,0,0.00%,0.2
HKE/2AC4-C,North Sea Hake,Welsh Unallocated,0,0,0,0,0,0.00%,0
HKE/2AC4-C,North Sea Hake,Wales & WC,20.655,0,0,20.7,6.9,33.50%,13.7
HKE/2AC4-C,North Sea Hake,West Scotland,4.611,0,-2.5,2.1,0,0.30%,2.1
HKE/2AC4-C,North Sea Hake,Western PO,10.455,0,7,17.5,10,57.30%,7.4
HKE/2AC4-C,North Sea Hake,UK TOTAL,1308.596,0,170,1478.6,1177,79.60%,301.6
HKE/2AC4-C,North Sea Hake,Economic Link England,0,0,0,0,0,0.00%,0
JAX/2A-14,Western & Northern North Sea Horse Mackerel,10m and under England,0.335,0,17.5,17.8,2.1,11.60%,15.8
JAX/2A-14,Western & Northern North Sea Horse Mackerel,10m and under Leased,0,0,0,0,0,0.00%,0
JAX/2A-14,Western & Northern North Sea Horse Mackerel,10m and under Northern Ireland,0,0,0,0,0,0.00%,0
JAX/2A-14,Western & Northern North Sea Horse Mackerel,10m and under Scotland,0,0,0,0,0,0.00%,0
JAX/2A-14,Western & Northern North Sea Horse Mackerel,10m and under Wales,0,0,0,0,0,0.00%,0
JAX/2A-14,Western & Northern North Sea Horse Mackerel,Aberdeen,0.1,0,0,0.1,0,0.00%,0.1
JAX/2A-14,Western & Northern North Sea Horse Mackerel,Anglo Scottish,5.453,0,0,5.5,0,0.00%,5.5
JAX/2A-14,Western & Northern North Sea Horse Mackerel,ANIFPO,1152.194,0,0,1152.2,419.5,36.40%,732.7
JAX/2A-14,Western & Northern North Sea Horse Mackerel,Cornish,11.334,0,0,11.3,7.8,68.80%,3.5
JAX/2A-14,Western & Northern North Sea Horse Mackerel,EEFPO,11.691,0,-0.2,11.5,0,0.00%,11.5
JAX/2A-14,Western & Northern North Sea Horse Mackerel,Fife,0,0,0,0,0,0.00%,0
JAX/2A-14,Western & Northern North Sea Horse Mackerel,FPO,4.727,-3.8,-3.8,0.9,0,0.00%,0.9
JAX/2A-14,Western & Northern North Sea Horse Mackerel,Humberside FPO,1846.507,0,535,2381.5,1251.6,52.60%,1129.9
JAX/2A-14,Western & Northern North Sea Horse Mackerel,Interfish,1396.071,3.8,-121.2,1274.9,0.6,0.00%,1274.2
JAX/2A-14,Western & Northern North Sea Horse Mackerel,Isle of Man,0,0,0,0,0,0.00%,0
JAX/2A-14,Western & Northern North Sea Horse Mackerel,Klondyke,533.3,0,-533,0.3,0,0.00%,0.3
JAX/2A-14,Western & Northern North Sea Horse Mackerel,Lunar,71.341,0,-7.5,63.8,0,0.00%,63.8
JAX/2A-14,Western & Northern North Sea Horse Mackerel,NESFO,0.1,0,0,0.1,0,0.00%,0.1
JAX/2A-14,Western & Northern North Sea Horse Mackerel,NIFPO,236.252,0,-5,231.3,2.1,0.90%,229.1
JAX/2A-14,Western & Northern North Sea Horse Mackerel,Non Sector England,0.859,0,0,0.9,0,0.00%,0.9
JAX/2A-14,Western & Northern North Sea Horse Mackerel,Non Sector Leased,0,0,0,0,0,0.00%,0
JAX/2A-14,Western & Northern North Sea Horse Mackerel,Non Sector Northern Ireland,0,0,0,0,0,0.00%,0
JAX/2A-14,Western & Northern North Sea Horse Mackerel,Non Sector Scotland,0,0,0,0,0,0.00%,0
JAX/2A-14,Western & Northern North Sea Horse Mackerel,Non Sector Wales,0,0,0,0,0,0.00%,0
JAX/2A-14,Western & Northern North Sea Horse Mackerel,North Sea,0.179,0,0,0.2,0,0.00%,0.2
JAX/2A-14,Western & Northern North Sea Horse Mackerel,Northern,0.2,0,0,0.2,0,0.00%,0.2
JAX/2A-14,Western & Northern North Sea Horse Mackerel,Orkney,0,0,0,0,0,0.00%,0
JAX/2A-14,Western & Northern North Sea Horse Mackerel,SFO,332.147,0,-187,145.1,34.3,23.60%,110.9
JAX/2A-14,Western & Northern North Sea Horse Mackerel,Shetland,537.984,0,0.2,538.2,40,7.40%,498.2
JAX/2A-14,Western & Northern North Sea Horse Mackerel,South West,3.551,0,0,3.6,0,0.90%,3.5
JAX/2A-14,Western & Northern North Sea Horse Mackerel,UK Unallocated,0,0,0,0,0,0.00%,0
JAX/2A-14,Western & Northern North Sea Horse Mackerel,English Unallocated,0,0,0,0,0,0.00%,0
JAX/2A-14,Western & Northern North Sea Horse Mackerel,Northern Irish Unallocated,0,0,0,0,0,0.00%,0
JAX/2A-14,Western & Northern North Sea Horse Mackerel,Scottish Unallocated,0,0,0,0,0,0.00%,0
JAX/2A-14,Western & Northern North Sea Horse Mackerel,Welsh Unallocated,0,0,0,0,0,0.00%,0
JAX/2A-14,Western & Northern North Sea Horse Mackerel,Wales & WC,4.252,0,0,4.3,0,0.00%,4.3
JAX/2A-14,Western & Northern North Sea Horse Mackerel,West Scotland,0.204,0,0,0.2,0,0.00%,0.2
JAX/2A-14,Western & Northern North Sea Horse Mackerel,Western PO,1.841,0,0,1.8,1.5,81.50%,0.3
JAX/2A-14,Western & Northern North Sea Horse Mackerel,UK TOTAL,6150.622,0,-305,5845.6,1759.5,30.10%,4086.1
JAX/4BC7D,Southern North Sea Horse Mackerel,10m and under England,118.543,0,0,118.5,0.6,0.50%,117.9
JAX/4BC7D,Southern North Sea Horse Mackerel,10m and under Leased,0,0,0,0,0,0.00%,0
JAX/4BC7D,Southern North Sea Horse Mackerel,10m and under Northern Ireland,0,0,0,0,0,0.00%,0
JAX/4BC7D,Southern North Sea Horse Mackerel,10m and under Scotland,0,0,0,0,0,0.00%,0
JAX/4BC7D,Southern North Sea Horse Mackerel,10m and under Wales,0,0,0,0,0,0.00%,0
JAX/4BC7D,Southern North Sea Horse Mackerel,Aberdeen,0,0,0.2,0.2,0,0.00%,0.2
JAX/4BC7D,Southern North Sea Horse Mackerel,Anglo Scottish,0.262,0,0,0.3,0,6.90%,0.2
JAX/4BC7D,Southern North Sea Horse Mackerel,ANIFPO,33.633,0,0,33.6,0,0.00%,33.6
JAX/4BC7D,Southern North Sea Horse Mackerel,Cornish,0.3,0,0,0.3,0,0.00%,0.3
JAX/4BC7D,Southern North Sea Horse Mackerel,EEFPO,0.506,0,0,0.5,0,0.00%,0.5
JAX/4BC7D,Southern North Sea Horse Mackerel,Fife,3.9,0,0,3.9,0,0.10%,3.9
JAX/4BC7D,Southern North Sea Horse Mackerel,FPO,0.212,0,0,0.2,0.7,353.30%,-0.5
JAX/4BC7D,Southern North Sea Horse Mackerel,Humberside FPO,98.658,0,-1,97.7,31.9,32.60%,65.8
JAX/4BC7D,Southern North Sea Horse Mackerel,Interfish,42.946,0,0,42.9,10.7,24.90%,32.2
JAX/4BC7D,Southern North Sea Horse Mackerel,Isle of Man,0,0,0,0,0,0.00%,0
JAX/4BC7D,Southern North Sea Horse Mackerel,Klondyke,5.2,0,0,5.2,0,0.00%,5.2
JAX/4BC7D,Southern North Sea Horse Mackerel,Lunar,3.4,0,-3.4,0,0,0.00%,0
JAX/4BC7D,Southern North Sea Horse Mackerel,NESFO,0,0,0,0,0,0.00%,0
JAX/4BC7D,Southern North Sea Horse Mackerel,NIFPO,1.371,0,0,1.4,0,0.00%,1.4
JAX/4BC7D,Southern North Sea Horse Mackerel,Non Sector England,41.183,0,0,41.2,0,0.00%,41.2
JAX/4BC7D,Southern North Sea Horse Mackerel,Non Sector Leased,0,0,0,0,0,0.00%,0
JAX/4BC7D,Southern North Sea Horse Mackerel,Non Sector Northern Ireland,0,0,0,0,0,0.00%,0
JAX/4BC7D,Southern North Sea Horse Mackerel,Non Sector Scotland,0,0,0,0,0,0.00%,0
JAX/4BC7D,Southern North Sea Horse Mackerel,Non Sector Wales,0,0,0,0,0,0.00%,0
JAX/4BC7D,Southern North Sea Horse Mackerel,North Sea,0.652,0,0,0.7,0,0.00%,0.7
JAX/4BC7D,Southern North Sea Horse Mackerel,Northern,0,0,0,0,0,0.00%,0
JAX/4BC7D,Southern North Sea Horse Mackerel,Orkney,0,0,0,0,0,0.00%,0
JAX/4BC7D,Southern North Sea Horse Mackerel,SFO,20.4,0,-15,5.4,0,0.00%,5.4
JAX/4BC7D,Southern North Sea Horse Mackerel,Shetland,16.5,0,0,16.5,0,0.00%,16.5
JAX/4BC7D,Southern North Sea Horse Mackerel,South West,0.161,0,0.8,1,0.9,94.10%,0.1
JAX/4BC7D,Southern North Sea Horse Mackerel,UK Unallocated,0,0,0,0,0,0.00%,0
JAX/4BC7D,Southern North Sea Horse Mackerel,English Unallocated,0,0,0,0,0,0.00%,0
JAX/4BC7D,Southern North Sea Horse Mackerel,Northern Irish Unallocated,0,0,0,0,0,0.00%,0
JAX/4BC7D,Southern North Sea Horse Mackerel,Scottish Unallocated,0,0,0,0,0,0.00%,0
JAX/4BC7D,Southern North Sea Horse Mackerel,Welsh Unallocated,0,0,0,0,0,0.00%,0
JAX/4BC7D,Southern North Sea Horse Mackerel,Wales & WC,0.1,0,0,0.1,0,0.00%,0.1
JAX/4BC7D,Southern North Sea Horse Mackerel,West Scotland,0.004,0,0,0,0,0.00%,0
JAX/4BC7D,Southern North Sea Horse Mackerel,Western PO,0.037,0,0,0,0,0.00%,0
JAX/4BC7D,Southern North Sea Horse Mackerel,UK TOTAL,387.968,0,-18.4,369.6,44.9,12.10%,324.7
L/W/2AC4-C,North Sea Lemon Sole & Witches,10m and under England,90.559,0,0,90.6,1,1.10%,89.5
L/W/2AC4-C,North Sea Lemon Sole & Witches,10m and under Leased,0,0,0,0,0,0.00%,0
L/W/2AC4-C,North Sea Lemon Sole & Witches,10m and under Northern Ireland,0,0,0,0,0,0.00%,0
L/W/2AC4-C,North Sea Lemon Sole & Witches,10m and under Scotland,15.186,0,0,15.2,1.2,7.70%,14
L/W/2AC4-C,North Sea Lemon Sole & Witches,10m and under Wales,0.073,0,0,0.1,0,0.00%,0.1
L/W/2AC4-C,North Sea Lemon Sole & Witches,Aberdeen,65.632,0,10.7,76.3,33.2,43.50%,43.1
L/W/2AC4-C,North Sea Lemon Sole & Witches,Anglo Scottish,82.85,0,-1.9,81,14.4,17.80%,66.6
